city_std,city_clean,n_extreme_events,total_reports,total_affected_grids,baseline_value,baseline_total,stress_value,stress_total,mean_peak_rain,max_peak_rain,mean_tail_weight,max_tail_weight,metric,metric_label,unit,value_scale,baseline_ratio,stress_ratio,baseline_value_plot,stress_value_plot,gdp_per_capita,region,gdp_missing,city_label,baseline_rank_value,stress_rank_value,baseline_rank_ratio,stress_rank_ratio,emerging_value_flag,emerging_ratio_flag
桂林,桂林市,3,287.0,83,60.0,83.0,60.037341363832454,83.04978848510993,68.37057240804036,71.01178741455078,1.001383013475276,1.0041490404258278,uncovered_impact_space,Uncovered impact space,km^2,1.0,72.28915662650603,72.29078178157745,60.0,60.037341363832454,43213.0,华南,False,Guilin,43.0,50.0,130.0,131.0,False,False
梅州,梅州市,2,38.0,6,6.0,6.0,6.0,6.0,64.90172004699707,68.54344177246094,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,6.0,6.0,31213.0,华南,False,Meizhou,154.0,157.0,18.0,20.0,False,False
梧州,梧州市,1,9.0,4,4.0,4.0,4.0,4.0,62.07012939453125,62.07012939453125,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,4.0,4.0,38345.0,华南,False,Wuzhou,166.0,167.0,27.0,27.0,False,False
榆林,榆林市,2,38.0,27,26.0,27.0,26.0,27.0,48.19119644165039,53.579872131347656,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,96.29629629629629,96.29629629629629,26.0,26.0,112662.0,西北,False,Yulin,75.0,87.0,35.0,35.0,False,False
武汉,武汉市,5,688.0,280,195.0,280.0,234.32798621198594,334.31022290982366,63.97886276245117,80.79363250732422,1.1063203529673307,1.4447588683516077,uncovered_impact_space,Uncovered impact space,km^2,1.0,69.64285714285714,70.09297656900945,195.0,234.32798621198594,126650.0,华中,False,Wuhan,11.0,12.0,141.0,141.0,False,False
永州,永州市,1,16.0,11,11.0,11.0,11.0,11.0,51.28487777709961,51.28487777709961,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,11.0,11.0,39722.0,华中,False,Yongzhou,130.0,133.0,9.0,11.0,False,False
汕头,汕头市,3,752.0,130,115.0,130.0,115.0,130.0,43.58767954508463,55.36534881591797,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,88.46153846153845,88.46153846153845,115.0,115.0,49646.0,华南,False,Shantou,21.0,23.0,63.0,64.0,False,False
江门,江门市,2,44.0,29,25.0,29.0,34.507589239550896,38.507589239550896,73.62593460083008,84.11186981201172,1.2971121637359655,1.594224327471931,uncovered_impact_space,Uncovered impact space,km^2,1.0,86.20689655172413,89.61243723901671,25.0,34.507589239550896,66686.0,华南,False,Jiangmen,77.0,72.0,76.0,61.0,False,False
池州,池州市,3,46.0,25,24.0,25.0,24.0,25.0,62.51092274983724,66.32328033447266,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,96.0,96.0,24.0,24.0,65029.0,华东,False,Chizhou,79.0,90.0,37.0,37.0,False,False
沧州,沧州市,2,105.0,9,6.0,9.0,7.520695268965005,12.02759369195334,90.9412841796875,105.33614349365234,1.6267246057470839,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,66.66666666666666,62.52867748597522,6.0,7.520695268965005,50684.0,华北,False,Cangzhou,158.0,153.0,152.0,163.0,False,False
河源,河源市,1,18.0,13,11.0,13.0,11.0,13.0,54.46828079223633,54.46828079223633,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,84.61538461538461,84.61538461538461,11.0,11.0,38828.0,华南,False,Heyuan,135.0,137.0,82.0,80.0,False,False
泉州,泉州市,4,123.0,66,58.0,66.0,61.36131993250466,70.16163420214862,59.18129348754883,74.47318267822266,1.0400157134821983,1.1600628539287932,uncovered_impact_space,Uncovered impact space,km^2,1.0,87.87878787878788,87.45708481605683,58.0,61.36131993250466,115570.0,华东,False,Quanzhou,45.0,48.0,66.0,71.0,False,False
泰安,泰安市,2,30.0,22,20.0,22.0,20.0,22.0,35.683834075927734,37.50313186645508,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,90.9090909090909,90.9090909090909,20.0,20.0,50482.0,华东,False,Taian,93.0,105.0,55.0,56.0,False,False
泸州,泸州市,1,9.0,3,2.0,3.0,2.0,3.0,61.2435302734375,61.2435302734375,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,66.66666666666666,66.66666666666666,2.0,2.0,50638.0,西南,False,Luzhou,172.0,172.0,154.0,153.0,False,False
洛阳,洛阳市,3,395.0,92,74.0,92.0,74.0,92.0,52.43880844116211,67.44999694824219,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,80.43478260869566,80.43478260869566,74.0,74.0,72639.0,华中,False,Luoyang,31.0,35.0,96.0,97.0,False,False
济南,济南市,7,261.0,115,73.0,115.0,99.46246429890452,150.0818339437402,67.81537846156529,102.05913543701172,1.2675890307064608,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,63.47826086956522,66.27215412105711,73.0,99.46246429890452,109750.0,华东,False,Jinan,32.0,28.0,162.0,156.0,False,False
济宁,济宁市,3,134.0,57,41.0,57.0,41.0,57.0,58.098734537760414,67.75483703613281,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,71.9298245614035,71.9298245614035,41.0,41.0,53759.0,华东,False,Jining,57.0,65.0,133.0,134.0,False,False
海口,海口市,7,1019.0,219,118.0,219.0,150.72199636982805,279.42739382870764,72.8697395324707,109.76377868652344,1.2622999740702003,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,53.88127853881278,53.93959207243025,118.0,150.72199636982805,61992.0,华南,False,Haikou,20.0,18.0,171.0,174.0,False,False
淮北,淮北市,2,50.0,27,16.0,27.0,16.0,27.0,57.45667266845703,61.999996185302734,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,59.25925925925925,59.25925925925925,16.0,16.0,56807.0,华东,False,Huaibei,110.0,119.0,168.0,168.0,False,False
淮南,淮南市,1,11.0,9,9.0,9.0,9.0,9.0,65.128662109375,65.128662109375,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,9.0,9.0,44132.0,华东,False,Huainan,143.0,144.0,16.0,17.0,False,False
深圳,深圳市,7,411.0,170,127.0,170.0,144.80755830710694,195.00000506892064,61.060455322265625,92.63880920410156,1.1438570236626397,1.9783086451696086,uncovered_impact_space,Uncovered impact space,km^2,1.0,74.70588235294117,74.26028438098055,127.0,144.80755830710694,156949.0,华南,False,Shenzhen,19.0,20.0,121.0,125.0,False,False
清远,清远市,3,39.0,25,22.0,25.0,22.276508676600354,25.364472320033297,65.15728123982747,72.8165054321289,1.0293212144776485,1.0854400941726416,uncovered_impact_space,Uncovered impact space,km^2,1.0,88.0,87.82563420018789,22.0,22.276508676600354,44764.0,华南,False,Qingyuan,86.0,96.0,65.0,65.0,False,False
温州,温州市,4,113.0,63,53.0,63.0,68.0,82.0,76.23961544036865,120.0,1.25,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,84.12698412698413,82.92682926829268,53.0,68.0,71646.0,华东,False,Wenzhou,48.0,38.0,85.0,87.0,False,False
渭南,渭南市,2,42.0,19,11.0,19.0,11.0,19.0,25.027162551879883,30.15432548522949,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,57.89473684210527,57.89473684210527,11.0,11.0,39792.0,西北,False,Weinan,136.0,138.0,169.0,169.0,False,False
湖州,湖州市,2,11.0,10,10.0,10.0,10.0,10.0,45.07565975189209,59.614501953125,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,10.0,10.0,94997.0,华东,False,Huzhou,139.0,140.0,14.0,14.0,False,False
湛江,湛江市,1,9.0,6,6.0,6.0,6.0,6.0,61.492408752441406,61.492408752441406,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,6.0,6.0,44415.0,华南,False,Zhanjiang,155.0,158.0,19.0,21.0,False,False
滁州,滁州市,1,3.0,3,3.0,3.0,3.0,3.0,57.46814727783203,57.46814727783203,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,3.0,3.0,75992.0,华东,False,Chuzhou,169.0,170.0,29.0,29.0,False,False
滨州,滨州市,2,33.0,22,19.0,22.0,19.0,22.0,53.516042709350586,55.31999969482422,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,86.36363636363636,86.36363636363636,19.0,19.0,63819.0,华东,False,Binzhou,98.0,108.0,75.0,75.0,False,False
漯河,漯河市,1,58.0,23,23.0,23.0,35.42263057256087,35.42263057256087,82.91059112548828,82.91059112548828,1.540114372720038,1.540114372720038,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,23.0,35.42263057256087,66408.0,华中,False,Tahe,81.0,71.0,1.0,1.0,False,False
漳州,漳州市,2,25.0,13,13.0,13.0,13.0,13.0,52.001020431518555,53.09890365600586,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,13.0,13.0,90012.0,华东,False,Zhangzhou,120.0,125.0,5.0,7.0,False,False
潍坊,潍坊市,2,130.0,51,36.0,51.0,64.4420234210252,91.55619178623849,89.23894119262695,90.40814208984376,1.8251662425555168,1.8778312971794089,uncovered_impact_space,Uncovered impact space,km^2,1.0,70.58823529411765,70.38521607744642,36.0,64.4420234210252,62536.0,华东,False,Weifang,64.0,43.0,138.0,140.0,False,False
濮阳,濮阳市,2,67.0,31,24.0,31.0,24.0,31.0,31.965561866760254,32.65576934814453,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,77.41935483870968,77.41935483870968,24.0,24.0,43766.0,华中,False,Puyang,80.0,91.0,109.0,110.0,False,False
焦作,焦作市,2,13.0,10,8.0,10.0,8.0,10.0,43.73809623718262,43.88701248168945,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,80.0,80.0,8.0,8.0,60329.0,华中,False,Jiaozuo,147.0,152.0,97.0,99.0,False,False
玉林,玉林市,2,48.0,20,18.0,20.0,26.92633284347513,30.042124448909522,69.17031669616699,83.30535125732422,1.2789479013585978,1.5578958027171956,uncovered_impact_space,Uncovered impact space,km^2,1.0,90.0,89.62859097820063,18.0,26.92633284347513,30363.0,华南,False,Yulin,102.0,84.0,58.0,60.0,False,False
珠海,珠海市,5,358.0,147,106.0,147.0,106.17180290373206,147.2290705383094,65.67051391601562,71.55536651611328,1.0057267634577352,1.028633817288676,uncovered_impact_space,Uncovered impact space,km^2,1.0,72.10884353741497,72.1133418254555,106.0,106.17180290373206,142120.0,华南,False,Zhuhai,24.0,26.0,132.0,133.0,False,False
盐城,盐城市,1,13.0,11,11.0,11.0,11.0,11.0,51.834266662597656,51.834266662597656,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,11.0,11.0,88724.0,华东,False,Yancheng,131.0,134.0,10.0,12.0,False,False
眉山,眉山市,2,91.0,38,33.0,38.0,33.0,38.0,47.61364555358887,54.36734008789063,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,86.8421052631579,86.8421052631579,33.0,33.0,48099.0,西南,False,Meishan,66.0,74.0,73.0,73.0,False,False
石家庄,石家庄市,6,1334.0,335,212.0,335.0,212.0,335.0,51.7627747853597,64.77916717529297,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,63.28358208955224,63.28358208955224,212.0,212.0,52803.0,华北,False,Shijiazhuang,10.0,14.0,163.0,162.0,False,False
福州,福州市,5,1664.0,242,156.0,242.0,156.0,242.0,55.128614807128905,62.6599998474121,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,64.46280991735537,64.46280991735537,156.0,156.0,120432.0,华东,False,Fuzhou,14.0,17.0,159.0,158.0,False,False
秦皇岛,秦皇岛市,3,138.0,36,19.0,36.0,27.784577298582825,48.444817839659,59.64064153035482,87.1716537475586,1.2440160360717452,1.7320481082152355,uncovered_impact_space,Uncovered impact space,km^2,1.0,52.77777777777778,57.353043189352604,19.0,27.784577298582825,53688.0,华北,False,Qinhuangdao,100.0,81.0,174.0,170.0,False,False
绍兴,绍兴市,1,1.0,1,1.0,1.0,1.7151017614172797,1.7151017614172797,86.7954330444336,86.7954330444336,1.7151017614172797,1.7151017614172797,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,1.0,1.7151017614172797,113434.0,华东,False,Shaoxing,177.0,175.0,32.0,30.0,False,False
绵阳,绵阳市,5,421.0,139,91.0,139.0,91.0,139.0,54.095130157470706,64.24278259277344,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,65.46762589928058,65.46762589928058,91.0,91.0,61808.0,西南,False,Mianyang,28.0,30.0,157.0,157.0,False,False
聊城,聊城市,2,43.0,17,15.0,17.0,22.0,26.0,83.57119560241698,110.0463409423828,1.5,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,88.23529411764706,84.61538461538461,15.0,22.0,38938.0,华东,False,Liaocheng,114.0,98.0,64.0,79.0,False,False
自贡,自贡市,3,41.0,19,16.0,19.0,16.0,19.0,54.31352996826172,57.73483657836914,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,84.21052631578947,84.21052631578947,16.0,16.0,58571.0,西南,False,Zigong,109.0,118.0,84.0,83.0,False,False
舟山,舟山市,2,80.0,51,36.0,51.0,49.0,71.0,86.7549991607666,110.0,1.5,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,70.58823529411765,69.01408450704226,36.0,49.0,130354.0,华东,False,Zhoushan,65.0,57.0,139.0,143.0,False,False
芜湖,芜湖市,2,55.0,32,28.0,32.0,28.0,32.0,51.915761947631836,55.88072967529297,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,87.5,87.5,28.0,28.0,102822.0,华东,False,Wuhu,72.0,79.0,67.0,66.0,False,False
苏州,苏州市,2,73.0,50,46.0,50.0,46.0,50.0,61.41836357116699,64.51640319824219,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,92.0,92.0,46.0,46.0,158199.0,华东,False,Suzhou,54.0,60.0,51.0,51.0,False,False
茂名,茂名市,1,6.0,4,4.0,4.0,4.0,4.0,68.88009643554688,68.88009643554688,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,4.0,4.0,53063.0,华南,False,Maoming,167.0,168.0,28.0,28.0,False,False
荆州,荆州市,1,410.0,38,36.0,38.0,62.4764458254208,65.94735948238862,87.24732971191406,87.24732971191406,1.735456828483911,1.735456828483911,uncovered_impact_space,Uncovered impact space,km^2,1.0,94.73684210526315,94.73684210526315,36.0,62.4764458254208,45911.0,华中,False,Jingzhou,61.0,46.0,43.0,44.0,False,False
荆门,荆门市,1,9.0,6,6.0,6.0,8.377896832309485,8.377896832309485,79.71817016601562,79.71817016601562,1.3963161387182474,1.3963161387182474,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,6.0,8.377896832309485,75055.0,华中,False,Jingmen,156.0,149.0,20.0,19.0,False,False
莆田,莆田市,1,12.0,8,7.0,8.0,7.0,8.0,56.136268615722656,56.136268615722656,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,87.5,87.5,7.0,7.0,82366.0,华东,False,Putian,151.0,156.0,71.0,70.0,False,False
萍乡,萍乡市,2,29.0,16,10.0,16.0,19.0,31.0,84.74447631835938,102.9370346069336,1.5,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,62.5,61.29032258064516,10.0,19.0,53237.0,华东,False,Pingxiang,141.0,109.0,164.0,165.0,False,False
蚌埠,蚌埠市,2,49.0,28,16.0,28.0,16.0,28.0,57.87401580810547,60.766632080078125,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,57.14285714285714,57.14285714285714,16.0,16.0,63113.0,华东,False,Bengbu,111.0,120.0,170.0,171.0,False,False
衡阳,衡阳市,1,18.0,10,8.0,10.0,8.044106826454625,10.05513353306828,71.04207611083984,71.04207611083984,1.0055133533068281,1.0055133533068281,uncovered_impact_space,Uncovered impact space,km^2,1.0,80.0,80.0,8.0,8.044106826454625,52838.0,华中,False,Hengyang,148.0,151.0,98.0,98.0,False,False
衢州,衢州市,2,44.0,19,18.0,19.0,22.333958517396724,23.333958517396724,72.81242942810059,90.16305541992188,1.4333958517396723,1.8667917034793446,uncovered_impact_space,Uncovered impact space,km^2,1.0,94.73684210526315,95.71440054093502,18.0,22.333958517396724,71891.0,华东,False,Quzhou,101.0,95.0,44.0,39.0,False,False
襄阳,襄阳市,4,250.0,77,47.0,77.0,47.0,77.0,57.591339111328125,69.48784637451172,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,61.038961038961034,61.038961038961034,47.0,47.0,87489.0,华中,False,Xiangyang,53.0,59.0,167.0,166.0,False,False
西安,西安市,7,1635.0,368,262.0,368.0,262.0,368.0,30.531374795096262,40.45538711547851,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,71.19565217391305,71.19565217391305,262.0,262.0,77317.0,西北,False,Xian,7.0,9.0,136.0,138.0,False,False
许昌,许昌市,2,19.0,10,9.0,10.0,9.0,10.0,56.33907890319824,66.06041717529297,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,90.0,90.0,9.0,9.0,78749.0,华中,False,Xuchang,144.0,145.0,59.0,58.0,False,False
贵阳,贵阳市,5,217.0,92,68.0,92.0,68.11912779718077,92.18720082414121,44.7014274597168,71.29749298095705,1.003403651348022,1.01701825674011,uncovered_impact_space,Uncovered impact space,km^2,1.0,73.91304347826086,73.89217503970714,68.0,68.11912779718077,71980.0,西南,False,Guiyang,36.0,37.0,124.0,127.0,False,False
赣州,赣州市,3,32.0,17,17.0,17.0,27.97079994131736,27.97079994131736,71.90070470174153,93.06143951416016,1.332448483070223,1.997345449210669,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,17.0,27.97079994131736,40637.0,华东,False,Ganzhou,106.0,80.0,2.0,2.0,False,False
达州,达州市,2,24.0,12,11.0,12.0,11.0,12.0,57.82400131225586,59.3602409362793,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,91.66666666666666,91.66666666666666,11.0,11.0,39291.0,西南,False,Dazhou,134.0,136.0,53.0,54.0,False,False
连云港,连云港市,1,13.0,12,12.0,12.0,18.509146721265754,18.509146721265754,82.96197509765625,82.96197509765625,1.5424288934388128,1.5424288934388128,uncovered_impact_space,Uncovered impact space,km^2,1.0,100.0,100.0,12.0,18.509146721265754,71240.0,华东,False,Lianyungang,126.0,110.0,6.0,3.0,False,False
遂宁,遂宁市,2,82.0,26,21.0,26.0,21.0,26.0,58.51963424682617,69.85498809814453,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,80.76923076923077,80.76923076923077,21.0,21.0,49758.0,西南,False,Suining,90.0,102.0,95.0,95.0,False,False
遵义,遵义市,1,6.0,3,2.0,3.0,2.0,3.0,64.06087493896484,64.06087493896484,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,66.66666666666666,66.66666666666666,2.0,2.0,56279.0,西南,False,Zunyi,173.0,173.0,155.0,154.0,False,False
邢台,邢台市,3,222.0,77,61.0,77.0,79.0,98.0,72.54013315836589,109.89995574951172,1.3333333333333333,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,79.22077922077922,80.61224489795919,61.0,79.0,30948.0,华北,False,Xingtai,42.0,33.0,101.0,96.0,False,False
邯郸,邯郸市,3,172.0,85,72.0,85.0,83.87450534637102,99.31175801955655,74.4989522298177,100.8520050048828,1.4930280747983906,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,84.70588235294117,84.45576537861146,72.0,83.87450534637102,38646.0,华北,False,Handan,33.0,31.0,81.0,81.0,False,False
郑州,郑州市,9,9301.0,1029,754.0,1029.0,951.3843329697341,1275.3516561469664,47.86978891160753,93.46932220458984,1.145055324414683,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,73.27502429543246,74.59780432982794,754.0,951.3843329697341,95111.0,华中,False,Zhengzhou,1.0,1.0,129.0,124.0,False,False
鄂尔多斯,鄂尔多斯市,2,36.0,28,27.0,28.0,27.0,28.0,52.853281021118164,55.17478942871094,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,96.42857142857143,96.42857142857143,27.0,27.0,163595.0,华北,False,Eerduosi,73.0,82.0,34.0,34.0,False,False
重庆,重庆,5,118.0,52,47.0,52.0,55.21425593897941,60.21425593897941,67.54211654663087,83.07715606689455,1.1095234125197255,1.5476170625986274,uncovered_impact_space,Uncovered impact space,km^2,1.0,90.38461538461539,91.69631855109701,47.0,55.21425593897941,77914.0,西南,False,Chongqing,51.0,52.0,57.0,52.0,False,False
金华,金华市,4,126.0,66,56.0,66.0,61.32074239789914,73.9811135968487,70.97981643676758,90.60704040527344,1.221697599912464,1.8867903996498558,uncovered_impact_space,Uncovered impact space,km^2,1.0,84.84848484848484,82.88702266913587,56.0,61.32074239789914,66628.0,华东,False,Jinhua,46.0,49.0,80.0,88.0,False,False
钦州,钦州市,2,29.0,19,14.0,19.0,20.74571341999664,27.4321417749958,76.76638984680176,89.63961791992188,1.42160708874979,1.8432141774995798,uncovered_impact_space,Uncovered impact space,km^2,1.0,73.68421052631578,75.62556941473017,14.0,20.74571341999664,41932.0,华南,False,Qinzhou,118.0,104.0,128.0,116.0,False,False
铜仁,铜仁市,1,6.0,3,2.0,3.0,2.0,3.0,55.24677276611328,55.24677276611328,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,66.66666666666666,66.66666666666666,2.0,2.0,40236.0,西南,False,Tongren,174.0,174.0,156.0,155.0,False,False
铜陵,铜陵市,2,56.0,25,21.0,25.0,37.0,44.0,77.21253967285156,99.64713287353516,1.5,2.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,84.0,84.0909090909091,21.0,37.0,76618.0,华东,False,Tongling,89.0,68.0,86.0,84.0,False,False
银川,银川市,2,83.0,42,27.0,42.0,27.0,42.0,27.087204933166504,32.942771911621094,1.0,1.0,uncovered_impact_space,Uncovered impact space,km^2,1.0,64.28571428571429,64.28571428571429,27.0,27.0,68684.0,西北,False,Yinchuan,74.0,83.0,161.0,160.0,False,False
